hashtag,hashtag_count,post_link,post_pk,caption_id,post_date,media_type,username,post_text,is_commercial?,likes,comments,IG_auto_desc,image_url
fungiphile,22463,https://www.instagram.com/p/CYz4HazMb5u,2752790597670649454,17929275211977551,2022-01-17 00:10:33,Single Image,presently.here,Trametes versicolor in chilly weather. #trametes #trametesversicolor #turkeytail #turkeytailmushroom #nurselog #fungi #funga #polypore #polypores #nature #naturewalk #beautyinsmallthings #ecology #earthlove #joy #fungiphotography #fungiphile #connecticut #newenglandphotography #connecticutnaturelovers #forest #forestfloor #winterfungi #winter #fungispotting #january,not_commercial,1680,25,"Photo by Presently Here on January 16, 2022.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/271888784_1550440868671953_7240909225181857011_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=iXvlWieVW-4Q7kNvgEcJMae&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=Mjc1Mjc5MDU5NzY3MDY0OTQ1NA%3D%3D.2-ccb7-5&oh=00_AYAeJ-huU1qLEgF8f0xeW-MnWDv_qFiDP0276TK1vO2b7g&oe=6666BCCA&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7XyjZCs2aA,3375388780133574272,17887867152025664,2024-05-25 00:42:00,Single Image,amazing_fungi_girl,Crown-tipped coral fungus. Artomyces pyxidatus #fungi #fungiphotography #fungilove #fungiofinstagram #fungifanatic #fungi_fan_club #fungilover #fantasticfungi #fungiidentification #fungiworld #fungus #fungusamongus #fungusphotography #fungusofinstagram #funguslove #fungusidentification #jellyfungus #jellyfungi #mushrooms #mushroomsofinstagram #mushrooms_of_our_world #mushroomhunting #mushrooms🍄 #hongos #setas #setasyhongos #nature #photography #artomycespyxidatus,not_commercial,62,0,"Photo by @amazing_fungi_girl on May 24, 2024. May be an image of text.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/446097957_456657046952359_6337697786530943679_n.jpg?stp=cp6_dst-jpegr_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDEyNjcuaGRyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=hijV0jhkrqAQ7kNvgH3Z2T0&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTM4ODc4MDEzMzU3NDI3Mg%3D%3D.2-ccb7-5&oh=00_AYDYn-rr7VBWszJOw20doW29Q0-lpQM0Z8Cc0DqMZSD8nA&oe=6666E966&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/446110826_646286094368108_8445679116633960167_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=goM-vIsat9sQ7kNvgGkP0n-&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjQyODkyNzM2NA%3D%3D.2-ccb7-5&oh=00_AYAlZTVDBCsZav9mKUtQo5_kePznpJJm20P8CbU6vvH2aQ&oe=6666BC77&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/443697225_7687589777974023_9211522505270432346_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=wbR8W_MkVrcQ7kNvgEtu-BU&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjY3MjI0NTIxOA%3D%3D.2-ccb7-5&oh=00_AYB3ldWvkHZEwfzdgGamNVwkni6n_tucsxOs5RFjs2i_gA&oe=6666EA8E&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/443715991_1126261458645340_1860982356693767468_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=1sx9YrG_YD0Q7kNvgGwPO-U&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjQzNzI2MzA1NA%3D%3D.2-ccb7-5&oh=00_AYCMYL3EbteLIGFLJayuZ16c4DHNcY1ECK1FuwP7SbOjHQ&oe=6666D943&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/446108249_991740882437308_4515282420997563383_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=8cxPRJH0FPcQ7kNvgGRN9MI&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjQyOTEwMjY3MQ%3D%3D.2-ccb7-5&oh=00_AYDNpSrCfFo-wixkWvZ7ngoD1oF-TK7S-5TDjjwl_Z9FwQ&oe=6666CC56&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024. May be an image of mushroom.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/446103840_1437289087153552_6998473239019705478_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=pI6h3hzYpOgQ7kNvgGuStHR&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjY0NzE2MzMyNA%3D%3D.2-ccb7-5&oh=00_AYBBmIlkmWfolHfbFdxWDEXJiCrvbpaScTAjJKBfFN_eQQ&oe=6666C156&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/C7ZIlDass_Q,3375767126352777168,17943175358815695,2024-05-25 13:13:42,Carousel,milkykapkaptures,"🥜 P~N U T 🧡 B U T T E R 🧡 C U P S 
-Galiella rufa 

#galiellarufa #peanutbuttercups #peanutbuttercupfungi #cupfungi #fungi #fungilove #fungiphotography #photogram #mushroom #mushroomlove #mushroomphotography #mushies #mushroomworld #fungiworld #mushroomphotos #fungispotting #fungus #mushroomspotting #macrophotography #macrophoto #macroworld",not_commercial,53,1,"Photo by 🍄 on May 25, 2024.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/443902039_1109496270108309_707783163678265412_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=xAGKlcthG3QQ7kNvgG4omXr&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzM3NTc2NzExNjQzNzQ4Njc4Mw%3D%3D.2-ccb7-5&oh=00_AYBrc08QozPstmaqry2tELmwZAZSfB1WxQoGLta8gdvQSA&oe=6666D2FB&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CAYIXcEFUWl,2312635203708077477,17846457158133910,2020-05-19 17:00:22,Single Image,fungiacademy,"Mushrooms are watching and taking notes...⠀
⠀
What do you think they are saying about us?⠀
⠀
Art by: @nadzeya_makeyeva",not_commercial,6930,62,"Photo shared by Sacred Mycology School on May 19, 2020 tagging @nadzeya_makeyeva.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/97562574_179931450132450_8575418789860900454_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FTxWaSYPt3UQ7kNvgEJP1VI&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjMxMjYzNTIwMzcwODA3NzQ3Nw%3D%3D.2-ccb7-5&oh=00_AYDiEfIpADKdsWISHmwFB1-wGdkQCatJenIRFHjXdWTxBw&oe=6666CB41&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/B_R9zK-H2LK,2292885482618446538,17849370626043203,2020-04-22 11:01:12,Single Image,fungiacademy,"Its a mushrooms world 🌎🍄⠀
⠀
#Repost of beautiful #shroomart by:  @hbunzeyart",not_commercial,3401,34,"Photo shared by Sacred Mycology School on April 22, 2020 tagging @hbunzeyart.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.2885-15/94174454_821411571687987_7835404119420769405_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODEuc2RyLmYyODg1In0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=IMHW0uzZ14IQ7kNvgFO3bfM&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MjI5Mjg4NTQ4MjYxODQ0NjUzOA%3D%3D.2-ccb7-5&oh=00_AYB7CfR6sAJxuaMY48Nunm3FQ4WlzJ4ts4hHva2BlGlolA&oe=6666D5F7&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CtAn9xlxT5p,3116666711089430121,17969524910384165,2023-06-03 01:27:26,Single Image,chasonw,"One of my favorite and most “fruit”-ful places to scout for fungi & the first time I found oysters in the wild, making this a two-fer: 

#fungifriday #flashbackfriday #suemegstatepark #suemeg #patrickspointstatepark #castateparks #oystermushrooms #mycology #northcoast #trinidadca #humboltcounty #shroomspotting #mushroomphotos #allthemushroomhashtags #wildfungi #fungispotting #cagrown #fungiphotography #fungusamongus #fantasticfungi #wildmushrooms #mushroomspotting #mushroomlover  #mushroomsofinstagram #mushroomlove #fungihunter #mushroomgills #mushroomphotography #fungipic #fantasticfungi #fungiworld",not_commercial,3,5,Photo by Chason in Patrick's Point State Park.,https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/350993689_586523496656170_1313006867524269254_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MCJ9&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=ooqNzOs2N1sQ7kNvgE1hmSh&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzExNjY2NjcxMTA4OTQzMDEyMQ%3D%3D.2-ccb7-5&oh=00_AYDO9op-X_5pdMx8xobd4leQ9fcLtj1kiK8aW3a_gHfYGQ&oe=6666C894&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CsGfIFtOYPG,3100302288816276422,18004800932086780,2023-05-11 11:34:14,Single Image,mushroomphotography,"It's Thlimemold Thursday so enjoy this amazing specimen of Wasp's Nest Slime Mold A.K.A. Metatrichia vesparia which I found on dead Oak. This springtime slime gets it's common name from the shape of the Sporotheca (spore body holsters) which form in firmly united clusters much like the structure of a wasp's nest 🐝🔍👀
🍄
🍄
🍄
📸 All photos copyrighted, not for reuse without permission
🍄
#slimemold #slimemould #slimemoldsunday #Metatrichiavesparia #waspsnestslimemold #weirdnature  #forestfinds  #macronature  #omsystem #greatoutdoors #mushrooms #fungi #naturehike  #ecology #fungihunting #forestfloor #protozoans #spore #Myxomycetes #fungiworld #biodiversity @inaturalistorg (Y050623)",not_commercial,3,17,Photo by mushroomsofinstagram in Illinois.,https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/345879162_785118296247649_8024218406221124626_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDgxMC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=TLhK8zInUukQ7kNvgG-mb9t&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzEwMDMwMjI4ODgxNjI3NjQyMg%3D%3D.2-ccb7-5&oh=00_AYBNC4X20OPSARTa5XCcJ0baPTJgUj-HHqr5-rHnmsSROA&oe=6666E3D5&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/398693871_880519446538858_6993964160803520350_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwNy5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vJvHjYis3JgQ7kNvgHEL4Ls&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQwODg5MzQzMQ%3D%3D.2-ccb7-5&oh=00_AYCBvrqG7X_0ECIV7uTPqjR_FVTn6UsQU-JKGWsvmnAyyA&oe=6666E004&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/399609637_243393798748093_3372491068544865441_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwOC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=K8NpveeJ1_IQ7kNvgE4Cshw&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQxNzE2Nzc2Nw%3D%3D.2-ccb7-5&oh=00_AYDIx43N0Dt3FJqig23Kb4cQw6nHL0Zug4z-P0LQBlc1BQ&oe=6666D281&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/399814785_984453102649188_1745050248215644587_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwNy5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3raoLrWOfQUQ7kNvgF5nWXe&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQwODcxNDIwMQ%3D%3D.2-ccb7-5&oh=00_AYC-_QqvMAqwUYlt9R6O6fpIv2eWChBgO1UtVXJDX5c_lQ&oe=6666E844&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/398577938_638878868326907_1637740552172721702_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwOC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=DK19aYpSHRkQ7kNvgFHO3Ph&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQwODgxNzY4MQ%3D%3D.2-ccb7-5&oh=00_AYDcvY-H2W83NGlToCkk_r7EgplPQVXTBxYDx5YbFHawjw&oe=6666BCC3&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/399364491_1126659035303633_3943115546096090698_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwOC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rbJWOy5IOkQQ7kNvgE2v-sf&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQwODgxNDk1MQ%3D%3D.2-ccb7-5&oh=00_AYBteqxDtcK0yTlCTYMCVej0TPQdI1kpMz1bKMkgyaWUuw&oe=6666D806&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/399156139_1011733476727429_989491150290861999_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwOC5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=sVMbpkOpS1MQ7kNvgEyKp7y&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQxNzEyMjM0NQ%3D%3D.2-ccb7-5&oh=00_AYCUi4WOM6BhDLXzxcfaNbiD-FZOTDsq6xq5osgPYTQ6SQ&oe=6666E9EC&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/398833815_1022299205700973_2742258396921045491_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwNy5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=LREjWyswTVgQ7kNvgFJ71pJ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQzNDAzMTMyOQ%3D%3D.2-ccb7-5&oh=00_AYATznTBHELANAgX_jWAXzPTqCt72IJdwSDFHC_vX6bAvw&oe=6666CA5F&_nc_sid=2011ad
fungiworld,17601,https://www.instagram.com/p/CzRNUgasDym,3229420991603031206,18073314223424724,2023-11-05 15:10:03,Carousel,shays.macro.nature,"Amanita sp-amerirubescens04 

#amanita #wildmushrooms #mushroomofinstagram #mushroomsofig #mushroomoftheday #mushroomsofinstagram🍄🍄 #mushroomphotograpy #mushroomphotos #macromushroom #mushroomsarecool #fungifanatic #dopefungi #fungioftheday #fungiofinstagram #fungioftheworld #fungiphotography #fungifreaks #fungusamongus #fungiworld #ohiomushrooms #ohionature #natureusa #mushroomsociety #beautifulthingsinlife #mushroomsareawesome #forestphotography",not_commercial,114,3,"Photo by Shannon Audra on November 05, 2023.",https://instagram.ftlv27-1.fna.fbcdn.net/v/t51.29350-15/399119741_244882331929096_2315162997679872358_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDYwNy5zZHIuZjI5MzUwIn0&_nc_ht=instagram.ftlv27-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=f85Qc054dgsQ7kNvgFWju4F&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzIyOTQyMDk4NzQxNzI3NDI0NQ%3D%3D.2-ccb7-5&oh=00_AYD7EyMDMsE09zAP5zYvrmTetwFHpm_YplcdTArok0sNQQ&oe=6666CAB5&_nc_sid=2011ad
